Date,Province/State,Country,Confirmed,Deaths,Recovered,dayCount
01/31/2020,Hubei,Mainland China,5806.0,204.0,141.0,9
01/31/2020,Zhejiang,Mainland China,538.0,0.0,14.0,9
01/31/2020,Guangdong,Mainland China,436.0,0.0,11.0,9
01/31/2020,Henan,Mainland China,352.0,2.0,3.0,9
01/31/2020,Hunan,Mainland China,332.0,0.0,2.0,9
01/31/2020,Jiangxi,Mainland China,240.0,0.0,7.0,9
01/31/2020,Anhui,Mainland China,237.0,0.0,3.0,9
01/31/2020,Guangxi,Mainland China,87.0,0.0,2.0,9
01/31/2020,Shandong,Mainland China,184.0,0.0,2.0,9
01/31/2020,Sichuan,Mainland China,177.0,1.0,1.0,9
01/31/2020,Jiangsu,Mainland China,168.0,0.0,5.0,9
01/31/2020,Beijing,Mainland China,139.0,1.0,5.0,9
01/31/2020,Shanghai,Mainland China,135.0,1.0,9.0,9
01/31/2020,Fujian,Mainland China,120.0,0.0,0.0,9
01/31/2020,Chongqing,Mainland China,211.0,0.0,1.0,9
02/01/2020,Yunnan,Mainland China,93.0,0.0,2.0,10
02/01/2020,Heilongjiang,Mainland China,80.0,2.0,2.0,10
02/01/2020,Liaoning,Mainland China,64.0,0.0,1.0,10
02/01/2020,Hainan,Mainland China,62.0,1.0,1.0,10
02/01/2020,Shanxi,Mainland China,47.0,0.0,1.0,10
02/01/2020,Tianjin,Mainland China,41.0,0.0,0.0,10
02/01/2020,Inner Mongolia,Mainland China,23.0,0.0,1.0,10
02/01/2020,Guizhou,Mainland China,29.0,0.0,2.0,10
02/01/2020,Ningxia,Mainland China,26.0,0.0,0.0,10
02/01/2020,Xinjiang,Mainland China,18.0,0.0,0.0,10
02/01/2020,Jilin,Mainland China,17.0,0.0,1.0,10
02/01/2020,Qinghai,Mainland China,9.0,0.0,0.0,10
02/01/2020,Hebei,Mainland China,96.0,1.0,0.0,10
02/01/2020,Gansu,Mainland China,40.0,0.0,0.0,10
02/01/2020,Tibet,Mainland China,1.0,0.0,0.0,10
02/01/2020,Shaanxi,Mainland China,101.0,0.0,0.0,10
02/01/2020,Fujian,Mainland China,144.0,0.0,0.0,10
02/01/2020,Guangxi,Mainland China,100.0,0.0,2.0,10
02/01/2020,Hubei,Mainland China,7153.0,249.0,168.0,10
02/01/2020,Zhejiang,Mainland China,599.0,0.0,21.0,10
02/01/2020,Guangdong,Mainland China,535.0,0.0,14.0,10
02/01/2020,Hunan,Mainland China,389.0,0.0,8.0,10
02/01/2020,Anhui,Mainland China,297.0,0.0,5.0,10
02/01/2020,Henan,Mainland China,422.0,2.0,3.0,10
02/01/2020,Chongqing,Mainland China,247.0,1.0,3.0,10
02/01/2020,Sichuan,Mainland China,207.0,1.0,3.0,10
02/01/2020,Shandong,Mainland China,206.0,0.0,3.0,10
02/01/2020,Jiangsu,Mainland China,202.0,0.0,6.0,10
02/01/2020,Shanghai,Mainland China,169.0,1.0,10.0,10
02/01/2020,Beijing,Mainland China,168.0,1.0,9.0,10
02/01/2020,Jiangxi,Mainland China,286.0,0.0,9.0,10
02/02/2020,Hainan,Mainland China,64.0,1.0,4.0,11
02/02/2020,Hebei,Mainland China,104.0,1.0,3.0,11
02/02/2020,Heilongjiang,Mainland China,95.0,2.0,2.0,11
02/02/2020,Liaoning,Mainland China,70.0,0.0,1.0,11
02/02/2020,Shanxi,Mainland China,66.0,0.0,3.0,11
02/02/2020,Gansu,Mainland China,51.0,0.0,3.0,11
02/02/2020,Tibet,Mainland China,1.0,0.0,0.0,11
02/02/2020,Guizhou,Mainland China,38.0,0.0,2.0,11
02/02/2020,Ningxia,Mainland China,28.0,0.0,0.0,11
02/02/2020,Inner Mongolia,Mainland China,27.0,0.0,1.0,11
02/02/2020,Jilin,Mainland China,23.0,0.0,1.0,11
02/02/2020,Xinjiang,Mainland China,21.0,0.0,0.0,11
02/02/2020,Qinghai,Mainland China,11.0,0.0,0.0,11
02/02/2020,Tianjin,Mainland China,48.0,0.0,1.0,11
02/02/2020,Yunnan,Mainland China,105.0,0.0,3.0,11
02/02/2020,Guangxi,Mainland China,111.0,0.0,2.0,11
02/02/2020,Fujian,Mainland China,159.0,0.0,0.0,11
02/02/2020,Hubei,Mainland China,11177.0,350.0,295.0,11
02/02/2020,Zhejiang,Mainland China,661.0,0.0,32.0,11
02/02/2020,Guangdong,Mainland China,632.0,0.0,15.0,11
02/02/2020,Henan,Mainland China,493.0,2.0,10.0,11
02/02/2020,Hunan,Mainland China,463.0,0.0,16.0,11
02/02/2020,Anhui,Mainland China,340.0,0.0,7.0,11
02/02/2020,Shaanxi,Mainland China,116.0,0.0,0.0,11
02/02/2020,Chongqing,Mainland China,300.0,2.0,7.0,11
02/02/2020,Jiangsu,Mainland China,236.0,0.0,7.0,11
02/02/2020,Sichuan,Mainland China,231.0,1.0,11.0,11
02/02/2020,Shandong,Mainland China,230.0,0.0,6.0,11
02/02/2020,Beijing,Mainland China,191.0,1.0,9.0,11
02/02/2020,Shanghai,Mainland China,182.0,1.0,10.0,11
02/02/2020,Jiangxi,Mainland China,333.0,0.0,12.0,11
02/03/2020,Hebei,Mainland China,113.0,1.0,3.0,12
02/03/2020,Shanxi,Mainland China,74.0,0.0,2.0,12
02/03/2020,Hainan,Mainland China,72.0,1.0,4.0,12
02/03/2020,Tianjin,Mainland China,60.0,0.0,1.0,12
02/03/2020,Gansu,Mainland China,55.0,0.0,3.0,12
02/03/2020,Jilin,Mainland China,31.0,0.0,1.0,12
02/03/2020,Inner Mongolia,Mainland China,34.0,0.0,1.0,12
02/03/2020,Yunnan,Mainland China,117.0,0.0,5.0,12
02/03/2020,Ningxia,Mainland China,31.0,0.0,1.0,12
02/03/2020,Xinjiang,Mainland China,24.0,0.0,0.0,12
02/03/2020,Qinghai,Mainland China,13.0,0.0,0.0,12
02/03/2020,Tibet,Mainland China,1.0,0.0,0.0,12
02/03/2020,Guizhou,Mainland China,46.0,0.0,2.0,12
02/03/2020,Heilongjiang,Mainland China,121.0,2.0,2.0,12
02/03/2020,Liaoning,Mainland China,74.0,0.0,1.0,12
02/03/2020,Guangxi,Mainland China,127.0,0.0,7.0,12
02/03/2020,Shaanxi,Mainland China,128.0,0.0,0.0,12
02/03/2020,Hubei,Mainland China,13522.0,414.0,386.0,12
02/03/2020,Guangdong,Mainland China,725.0,0.0,21.0,12
02/03/2020,Zhejiang,Mainland China,724.0,0.0,43.0,12
02/03/2020,Henan,Mainland China,566.0,2.0,16.0,12
02/03/2020,Anhui,Mainland China,408.0,0.0,14.0,12
02/03/2020,Jiangxi,Mainland China,391.0,0.0,18.0,12
02/03/2020,Hunan,Mainland China,521.0,0.0,22.0,12
02/03/2020,Jiangsu,Mainland China,271.0,0.0,8.0,12
02/03/2020,Shandong,Mainland China,259.0,0.0,7.0,12
02/03/2020,Sichuan,Mainland China,254.0,1.0,14.0,12
02/03/2020,Beijing,Mainland China,212.0,1.0,12.0,12
02/03/2020,Shanghai,Mainland China,203.0,1.0,10.0,12
02/03/2020,Fujian,Mainland China,179.0,0.0,1.0,12
02/03/2020,Chongqing,Mainland China,337.0,2.0,9.0,12
02/04/2020,Hainan,Mainland China,80.0,1.0,5.0,13
02/04/2020,Hebei,Mainland China,126.0,1.0,4.0,13
02/04/2020,Yunnan,Mainland China,122.0,0.0,5.0,13
02/04/2020,Liaoning,Mainland China,81.0,0.0,2.0,13
02/04/2020,Shanxi,Mainland China,81.0,0.0,4.0,13
02/04/2020,Tianjin,Mainland China,67.0,0.0,2.0,13
02/04/2020,Guangxi,Mainland China,139.0,0.0,10.0,13
02/04/2020,Gansu,Mainland China,57.0,0.0,4.0,13
02/04/2020,Jilin,Mainland China,42.0,0.0,1.0,13
02/04/2020,Inner Mongolia,Mainland China,35.0,0.0,1.0,13
02/04/2020,Ningxia,Mainland China,34.0,0.0,1.0,13
02/04/2020,Xinjiang,Mainland China,29.0,0.0,0.0,13
02/04/2020,Qinghai,Mainland China,15.0,0.0,0.0,13
02/04/2020,Guizhou,Mainland China,58.0,0.0,2.0,13
02/04/2020,Tibet,Mainland China,1.0,0.0,0.0,13
02/04/2020,Shaanxi,Mainland China,142.0,0.0,2.0,13
02/04/2020,Fujian,Mainland China,194.0,0.0,3.0,13
02/04/2020,Hubei,Mainland China,16678.0,479.0,522.0,13
02/04/2020,Zhejiang,Mainland China,829.0,0.0,62.0,13
02/04/2020,Guangdong,Mainland China,813.0,0.0,30.0,13
02/04/2020,Henan,Mainland China,675.0,2.0,27.0,13
02/04/2020,Hunan,Mainland China,593.0,0.0,31.0,13
02/04/2020,Anhui,Mainland China,480.0,0.0,20.0,13
